aX,aY,aZ,gX,gY,gZ
0.140,-0.132,1.435,1.221,2.075,2.563
-0.059,-0.045,0.951,0.732,0.488,1.709
-0.094,0.046,0.610,0.854,0.977,1.709
0.019,-0.005,0.871,1.709,2.014,1.892
0.122,-0.060,1.088,0.916,0.183,2.258
-0.041,-0.056,1.103,0.488,1.038,1.770
-0.057,-0.038,0.885,1.221,1.831,1.770
0.026,0.001,0.812,1.648,1.221,1.282
-0.029,-0.004,0.917,1.465,1.343,1.221
0.123,-0.082,1.109,1.404,1.587,1.709
0.082,-0.080,1.172,1.465,0.793,2.380
-0.068,-0.049,0.984,0.671,1.221,2.502
0.091,-0.109,1.133,1.404,0.977,1.465
-0.048,0.014,0.798,1.465,0.488,1.282
-0.051,0.047,0.643,1.221,2.197,1.648
-0.086,-0.027,0.803,0.916,0.427,2.563
0.195,-0.125,1.432,2.075,2.258,2.380
-0.092,-0.027,0.947,0.732,-0.427,2.991
-0.086,0.048,0.667,0.671,1.282,3.479
-0.016,0.017,0.838,1.831,1.526,3.296
0.103,-0.073,1.100,2.075,1.160,2.380
0.039,-0.085,1.157,1.160,1.648,1.587
-0.038,-0.041,0.885,0.977,1.343,2.075
-0.005,0.005,0.815,1.404,1.465,2.380
-0.104,-0.013,0.893,1.831,1.404,2.258
0.144,-0.088,1.078,1.465,1.648,2.380
0.032,-0.060,1.201,0.916,0.061,2.686
-0.099,0.034,0.696,0.732,0.854,2.808
-0.023,0.015,0.688,1.343,2.136,2.197
0.141,-0.064,1.163,1.343,1.343,1.709
0.076,-0.136,1.294,0.854,0.610,2.075
-0.031,-0.017,0.935,1.587,1.099,2.563
-0.058,0.043,0.627,1.404,1.099,2.808
-0.025,0.027,0.703,1.831,1.709,2.625
0.063,-0.028,0.902,1.221,0.854,2.258
0.014,-0.089,1.265,1.099,0.671,1.831
0.070,-0.102,1.119,0.977,1.709,1.648
-0.026,0.036,0.759,0.244,0.671,1.892
-0.015,-0.014,0.788,1.099,2.441,1.953
0.104,-0.024,1.009,0.244,0.305,2.136
-0.052,-0.086,1.177,0.305,0.916,1.526
0.025,-0.032,0.883,0.488,2.014,0.854
-0.038,-0.058,0.995,1.038,1.526,0.183
0.056,-0.042,0.996,1.038,1.099,0.061
0.023,-0.023,0.874,0.183,1.038,0.549
0.012,-0.010,0.849,1.770,0.610,0.793
-0.037,-0.013,0.909,0.977,0.916,1.038
0.067,-0.044,1.070,-0.061,1.221,1.282
0.131,-0.093,1.230,2.014,1.160,1.038
-0.017,-0.040,1.014,0.671,0.732,0.549
-0.045,0.003,0.778,0.610,1.465,0.977
-0.060,-0.033,0.940,1.709,1.038,1.038
0.093,-0.072,1.079,0.977,1.160,0.732
0.017,-0.040,1.079,0.854,0.916,0.549
-0.035,-0.073,0.989,1.770,1.526,0.488
-0.017,-0.004,0.860,1.282,1.404,0.732
0.019,-0.003,0.887,1.160,1.282,1.343
0.155,-0.109,1.228,1.587,1.099,1.770
0.018,-0.041,1.123,0.122,0.732,1.831
-0.112,0.020,0.675,2.502,1.648,1.648
0.017,0.042,0.560,2.136,2.014,1.343
0.043,-0.016,1.023,-0.122,0.977,1.770
0.195,-0.084,1.194,0.244,0.916,2.808
-0.105,-0.033,0.978,0.671,-0.916,3.052
0.000,-0.059,1.022,1.160,2.930,3.296
-0.100,0.010,0.612,1.221,0.305,3.235
0.014,-0.000,0.979,1.648,2.319,2.441
0.132,-0.072,1.148,0.671,0.732,2.686
-0.053,-0.063,1.161,0.488,0.854,2.808
-0.024,-0.014,0.830,1.953,2.014,2.625
-0.068,-0.027,0.932,1.221,0.671,2.197
0.091,-0.035,1.059,0.610,1.465,2.380
-0.064,-0.035,1.053,1.160,1.221,2.380
0.057,-0.080,1.057,1.648,1.282,1.770
0.050,-0.036,1.053,1.465,0.671,1.526
-0.035,-0.069,1.043,1.160,1.221,1.831
0.034,-0.045,0.969,1.404,1.343,2.136
0.004,-0.003,0.869,1.587,0.793,1.770
0.080,-0.031,0.866,2.075,0.977,1.892
0.061,-0.098,1.139,2.075,1.404,2.441
-0.042,-0.004,0.901,1.160,0.183,2.808
-0.099,-0.010,0.830,1.465,1.526,2.625
0.079,-0.103,1.224,0.916,1.526,1.770
0.012,-0.093,1.184,0.916,1.343,0.977
-0.041,0.028,0.609,0.977,1.221,0.916
-0.007,-0.015,0.870,1.282,1.709,1.282
0.022,-0.005,0.900,0.183,0.732,1.587
-0.010,-0.021,0.902,0.122,1.648,1.221
-0.071,-0.014,1.076,0.488,1.404,0.671
0.099,-0.069,1.037,0.732,1.526,0.549
0.021,-0.057,1.179,1.404,0.427,0.793
-0.041,0.026,0.737,0.671,0.305,1.343
-0.009,-0.008,0.804,0.916,1.648,1.770
0.044,-0.040,1.035,1.526,1.343,1.526
0.063,-0.105,1.196,1.343,1.343,1.160
-0.029,-0.049,1.001,1.343,0.671,1.526
0.021,0.018,0.740,0.793,1.343,1.892
-0.023,0.012,0.766,0.793,1.526,1.709
0.045,-0.040,1.011,1.404,1.465,1.160
0.066,-0.100,1.243,1.404,0.854,1.038
0.010,-0.068,1.017,0.732,0.916,1.282
-0.062,-0.006,0.865,0.244,1.343,1.953
-0.043,-0.052,1.006,1.038,1.282,1.648
0.052,-0.082,1.067,1.221,1.709,0.793
-0.027,-0.036,1.004,1.404,0.671,0.488
-0.010,0.006,0.765,1.099,1.709,1.221
0.078,0.002,0.914,0.793,1.587,2.197
-0.027,-0.061,1.187,1.099,0.549,2.563
0.008,-0.072,1.062,1.099,1.038,2.319
-0.000,-0.032,0.999,1.221,1.282,2.014
0.018,0.011,0.769,0.854,0.977,1.892
0.011,-0.025,0.831,1.709,1.221,2.014
-0.032,-0.033,1.012,1.526,1.099,1.953
0.105,-0.111,1.266,0.488,1.526,1.831
0.053,-0.104,1.205,1.770,1.160,1.831
-0.032,0.025,0.750,1.404,0.427,1.526
-0.027,0.008,0.769,1.465,1.831,1.953
0.057,-0.024,0.964,0.671,0.854,2.380
0.048,-0.087,1.160,1.160,1.587,2.258
-0.029,-0.039,0.958,1.709,0.977,2.136
0.019,0.011,0.778,1.465,1.099,1.892
-0.020,-0.046,0.937,0.916,1.404,1.770
0.139,-0.090,1.166,0.000,1.526,1.892
0.077,-0.051,1.110,0.977,0.610,1.831
-0.017,-0.087,0.997,0.793,1.709,1.526
-0.028,-0.010,0.881,1.587,0.732,1.099
-0.112,-0.006,0.854,0.610,1.404,1.038
0.072,-0.036,1.045,-0.244,0.854,1.953
0.106,-0.085,1.237,1.282,1.221,2.197
-0.041,0.013,0.868,1.282,0.671,1.160
-0.061,0.016,0.649,1.587,1.953,0.916
-0.050,0.002,0.795,0.977,0.671,1.770
0.092,-0.076,1.111,2.136,1.160,2.014
-0.035,-0.016,0.866,2.014,0.183,1.770
0.156,-0.028,0.904,3.174,2.319,1.953
-0.044,-0.073,1.148,2.380,-0.244,2.258
-0.060,-0.041,0.929,2.258,1.831,1.587
-0.063,0.014,0.599,1.648,1.587,1.282
0.015,-0.028,0.991,0.977,1.831,1.343
0.183,-0.092,1.375,0.732,1.587,2.014
0.025,-0.144,1.190,-0.122,0.366,2.136
-0.045,-0.018,0.979,0.732,1.709,1.892
0.003,-0.031,0.803,-0.488,0.977,2.014
0.111,-0.002,1.005,-1.587,0.916,2.380
-0.115,-0.013,1.010,-0.977,0.916,2.625
0.060,-0.040,0.981,1.221,1.343,1.953
0.035,-0.060,1.160,1.526,0.916,1.038
-0.006,0.017,0.830,0.305,0.793,1.038
-0.000,0.004,0.767,1.770,1.587,1.282
-0.114,-0.009,0.829,2.258,1.282,1.343
0.100,-0.074,1.193,0.977,1.953,1.221
-0.020,-0.046,1.090,0.854,0.732,1.526
-0.024,0.002,0.797,0.977,1.221,1.465
0.015,-0.017,0.843,1.465,2.258,1.160
-0.049,-0.042,1.047,1.526,1.160,0.549
0.093,-0.084,1.137,0.732,1.709,0.305
-0.102,-0.038,1.013,0.732,0.488,1.038
0.038,-0.083,1.052,1.282,1.953,1.160
-0.015,-0.054,1.038,1.465,0.366,1.038
0.060,-0.013,0.840,-0.610,1.465,1.831
0.060,-0.062,1.202,0.977,0.610,2.563
0.011,-0.027,0.967,0.916,0.793,2.380
0.027,0.024,0.695,1.892,2.075,1.831
-0.072,0.064,0.438,1.648,1.343,1.892
0.134,-0.036,1.022,1.221,1.709,2.991
0.112,-0.051,1.239,0.549,0.549,3.784
-0.045,0.005,0.833,-0.793,1.770,4.272
-0.040,-0.015,0.815,3.113,1.221,4.150
0.020,-0.007,0.866,2.869,0.793,3.174
0.093,-0.021,0.945,1.038,1.465,2.563
0.055,-0.009,0.961,0.854,1.282,2.747
0.033,-0.031,0.978,1.892,1.404,2.502
0.131,-0.067,1.101,3.357,0.916,2.258
-0.044,-0.065,1.068,3.540,0.488,2.869
-0.029,-0.042,0.899,3.235,0.854,3.601
-0.079,-0.014,0.872,1.526,1.038,3.174
0.015,-0.025,0.998,-0.305,2.136,2.014
-0.037,-0.042,1.097,0.244,1.404,0.854
0.066,-0.087,1.080,0.549,1.343,0.305
0.019,-0.063,1.049,0.793,0.549,0.183
-0.005,-0.020,0.832,0.122,1.038,0.854
-0.031,0.004,0.839,-0.427,0.977,1.404
-0.119,0.010,0.803,-0.916,1.343,0.854
0.012,-0.007,1.073,-0.427,1.770,-0.244
0.120,-0.080,1.195,1.587,1.892,-0.977
0.036,-0.043,1.034,1.709,-0.122,-1.160
-0.040,0.008,0.727,0.977,1.709,0.427
-0.092,-0.024,0.963,0.305,0.977,2.258
0.066,-0.078,1.117,1.160,2.075,2.197
0.010,-0.045,1.068,2.014,1.038,1.038
-0.017,0.002,0.801,0.732,0.793,0.488
0.019,-0.015,0.848,1.282,1.587,1.587
0.066,-0.014,0.921,1.404,1.099,1.953
0.025,-0.035,0.906,0.977,1.282,1.953
0.069,-0.005,0.891,0.916,1.038,2.075
0.004,-0.032,0.964,1.221,1.038,2.197
0.012,-0.027,0.939,1.221,1.099,2.014
-0.011,-0.010,0.905,0.427,1.343,2.136
0.115,-0.097,1.165,1.099,0.916,2.502
0.080,-0.074,1.144,0.671,0.854,2.563
-0.044,-0.057,1.051,1.709,1.770,2.380
-0.060,0.054,0.417,2.014,1.160,2.319
0.080,-0.011,0.918,2.136,2.258,2.258
-0.036,-0.030,1.175,0.366,0.122,2.991
0.094,-0.057,1.019,-0.061,2.075,3.662
0.035,-0.073,1.221,1.587,0.610,3.418
-0.007,-0.001,0.850,1.404,0.610,2.502
-0.037,0.006,0.850,2.502,1.709,1.709
-0.123,-0.015,0.644,2.136,1.282,1.465
0.112,-0.070,1.238,2.563,1.465,1.648
0.084,-0.103,1.219,1.587,0.366,2.380
0.008,-0.011,0.903,1.038,0.732,2.563
0.003,0.013,0.740,2.014,2.075,2.319
0.063,-0.001,0.791,1.526,0.244,2.258
0.054,-0.092,1.243,1.587,1.343,1.404
-0.051,-0.018,0.875,0.488,0.854,0.916
-0.029,0.003,0.743,0.916,1.343,1.038
0.078,-0.042,0.959,0.854,1.038,1.404
0.068,-0.124,1.292,0.000,1.770,1.587
-0.026,-0.039,0.928,0.488,1.465,1.526
-0.073,-0.013,0.722,0.854,1.221,1.526
0.007,-0.016,1.049,0.916,1.343,1.465
0.126,-0.105,1.163,0.427,1.953,1.282
0.031,-0.059,1.113,0.671,0.854,0.732
-0.073,-0.010,0.831,1.770,1.099,0.610
-0.114,-0.010,0.836,1.343,0.854,1.282
0.067,-0.023,1.046,0.854,2.014,1.404
-0.067,-0.049,1.108,0.671,0.793,1.465
0.070,-0.063,1.010,1.221,1.038,1.465
-0.020,-0.035,1.017,1.404,1.404,1.282
0.033,0.003,0.881,0.732,1.404,0.854
0.013,-0.010,0.843,1.221,1.038,1.099
0.019,-0.035,1.007,1.587,1.099,1.465
0.054,-0.076,1.069,0.977,0.916,1.953
-0.103,-0.037,1.042,1.343,1.038,2.136
0.015,-0.064,1.012,1.404,1.953,1.648
0.066,-0.003,0.862,0.854,0.671,1.404
-0.059,-0.014,0.858,0.793,1.770,1.343
-0.020,-0.044,1.044,0.916,1.038,1.343
0.096,-0.077,1.106,0.427,0.854,1.648
-0.062,-0.040,1.063,1.831,0.610,1.282
-0.032,0.046,0.593,0.000,1.953,0.793
0.081,-0.020,1.000,0.977,2.258,0.854
0.172,-0.118,1.351,2.502,-0.061,1.343
-0.040,-0.020,1.006,0.427,0.305,2.075
-0.038,0.008,0.760,1.282,2.075,3.296
-0.099,0.001,0.733,2.075,0.916,3.357
0.090,-0.036,1.082,1.160,1.526,2.380
-0.020,-0.060,1.145,0.610,0.854,1.892
-0.026,-0.004,0.865,0.732,1.160,1.465
0.002,-0.018,0.800,2.197,1.709,1.404
-0.034,-0.044,0.990,1.648,0.977,1.587
-0.018,-0.012,0.966,0.671,1.221,1.953
0.042,-0.056,0.959,1.526,2.014,1.343
0.038,-0.035,1.047,1.221,0.549,1.221
0.024,-0.046,1.027,0.366,1.404,2.258
0.048,-0.060,1.077,1.404,0.854,2.747
0.036,0.042,0.731,0.366,1.160,2.319
-0.086,-0.015,0.790,2.441,1.343,2.258
0.051,-0.044,0.972,2.441,1.099,2.014
-0.001,-0.033,1.018,0.122,0.366,2.563
0.114,-0.074,1.167,0.122,1.343,3.357
0.026,-0.060,1.069,1.221,0.793,2.747
-0.036,-0.010,0.881,3.113,1.343,1.831
-0.053,0.008,0.667,2.197,1.160,1.404
0.106,-0.052,1.020,1.282,1.404,1.892
-0.063,-0.029,1.096,0.610,0.977,2.625
0.045,-0.047,0.953,0.427,2.014,2.258
-0.022,-0.036,1.061,1.038,1.099,1.526
-0.026,0.015,0.802,0.366,0.977,0.977
0.010,0.007,0.794,0.977,1.587,0.610
-0.070,-0.018,0.954,1.709,1.709,0.305
0.145,-0.088,1.170,0.977,1.465,0.366
0.015,-0.059,1.114,1.465,0.305,1.343
-0.035,0.003,0.794,1.160,0.854,2.075
0.030,0.003,0.829,1.221,1.465,2.380
-0.000,-0.040,0.987,1.648,1.099,1.831
0.094,-0.060,1.129,1.953,1.099,1.099
0.062,-0.104,1.167,1.465,0.854,1.404
0.016,-0.048,0.942,1.099,1.343,2.014
-0.020,-0.015,0.862,0.488,1.282,2.380
0.029,-0.028,0.823,0.549,0.854,2.502
0.173,-0.071,1.125,0.610,1.831,1.953
-0.030,-0.039,1.014,0.610,0.916,0.977
-0.037,0.006,0.741,2.014,1.526,0.854
-0.067,0.006,0.769,1.404,1.038,1.648
0.113,-0.055,1.168,0.854,1.160,2.441
0.025,-0.072,1.212,1.709,0.854,3.357
0.007,-0.004,0.886,1.343,0.244,3.052
-0.067,0.016,0.764,1.953,1.831,2.686
-0.050,-0.016,0.960,1.343,1.282,2.502
0.112,-0.075,1.124,1.160,1.953,1.953
0.034,-0.037,1.025,1.465,0.732,1.770
-0.077,-0.062,0.964,1.892,0.854,2.075
-0.114,-0.044,0.973,1.953,1.343,2.380
0.110,-0.068,1.090,1.343,2.625,2.319
0.032,-0.048,1.003,0.732,0.061,2.380
0.025,0.002,0.791,0.854,0.854,2.625
-0.067,-0.015,0.865,1.160,1.038,2.502
0.087,-0.002,0.864,0.488,2.014,2.136
-0.046,-0.015,0.848,0.549,1.099,1.526
0.127,-0.071,1.152,1.526,1.526,1.709
0.046,-0.034,1.026,0.977,-0.732,2.197
-0.072,-0.012,0.928,1.160,2.075,2.380
-0.094,0.022,0.598,0.732,1.648,1.831
0.069,-0.033,1.046,0.854,2.991,0.916
0.124,-0.076,1.276,1.099,1.282,0.854
0.023,-0.052,1.041,0.854,-0.427,1.343
-0.065,0.006,0.761,1.404,2.075,2.014
-0.066,0.036,0.574,0.793,1.465,2.441
0.137,-0.059,1.070,1.160,1.892,1.892
0.074,-0.023,1.092,1.892,-0.427,1.343
-0.137,-0.013,0.779,0.916,0.366,1.709
0.122,-0.062,1.068,0.366,2.930,2.136
0.147,-0.131,1.306,0.061,1.404,1.648
0.100,-0.133,1.289,1.953,1.770,0.610
-0.083,0.035,0.687,1.587,0.305,0.366
-0.068,-0.008,0.703,1.953,2.319,1.038
0.112,-0.031,1.041,0.427,0.366,1.709
-0.039,-0.071,1.156,-0.427,0.854,1.892
0.006,-0.037,0.951,0.977,1.648,1.648
0.003,-0.002,0.802,1.587,1.160,0.854
-0.005,-0.005,0.903,1.221,1.709,0.610
0.040,-0.070,1.031,1.099,0.793,1.099
0.042,-0.062,1.116,1.282,1.099,1.709
-0.056,-0.032,0.924,1.404,0.671,1.892
0.049,-0.013,0.866,0.671,1.709,2.014
-0.006,-0.064,1.125,1.282,0.977,1.648
-0.041,0.025,0.792,0.427,0.854,1.404
-0.023,-0.007,0.743,2.197,1.831,0.977
-0.016,-0.026,0.975,1.221,1.221,0.793
0.160,-0.065,1.131,-0.061,1.404,1.343
-0.019,-0.062,1.135,2.502,0.549,1.953
0.008,0.013,0.793,0.488,1.160,1.953
0.033,0.001,0.832,0.427,1.892,2.075
-0.044,-0.043,1.053,2.319,0.977,1.648
0.102,-0.066,1.066,0.732,1.526,1.404
-0.064,0.004,0.976,0.427,0.549,2.075
0.024,-0.094,1.051,2.563,1.648,2.136
-0.129,-0.065,1.174,2.258,0.366,1.648
0.119,-0.070,1.031,-0.427,2.441,1.892
0.108,-0.053,1.076,1.038,0.305,2.319
-0.022,-0.050,0.894,1.282,1.648,2.625
-0.035,-0.006,0.871,2.014,0.000,2.502
-0.131,-0.019,0.923,0.854,1.465,2.380
0.038,-0.032,1.054,0.427,1.221,2.136
0.032,-0.073,1.131,2.441,2.197,1.587
0.013,-0.010,0.765,1.709,0.793,1.038
-0.027,-0.001,0.823,1.343,1.221,1.770
0.004,-0.024,0.945,1.526,1.160,2.563
0.084,-0.030,0.957,1.404,1.465,2.258
0.027,-0.010,1.014,1.709,0.549,1.587
-0.013,-0.053,0.958,2.075,1.221,1.038
0.184,-0.094,1.268,2.075,1.709,0.977
-0.087,-0.005,0.939,0.977,0.488,1.465
-0.053,-0.006,0.735,1.404,1.526,2.075
0.116,0.011,0.824,1.587,1.282,2.319
-0.052,-0.007,0.881,1.282,0.916,1.953
0.198,-0.056,1.010,1.587,1.343,1.831
-0.067,-0.062,1.119,1.343,-0.610,1.770
-0.066,-0.049,0.957,1.587,2.075,1.648
0.022,0.006,0.659,1.221,1.709,1.160
0.030,-0.014,0.899,1.221,1.770,1.099
0.145,-0.082,1.146,1.648,0.671,1.648
-0.012,-0.052,1.083,1.770,0.244,1.953
-0.049,-0.029,0.890,1.709,1.709,1.953
-0.035,-0.014,0.777,1.343,1.160,1.648
0.112,-0.028,1.015,1.099,1.465,1.709
-0.024,-0.066,1.161,1.099,0.549,1.892
0.047,-0.069,1.002,0.916,1.343,1.953
0.026,-0.002,0.868,0.732,1.221,2.075
-0.017,-0.013,0.807,0.732,1.282,2.136
0.033,-0.121,1.342,1.099,0.977,2.075
-0.035,-0.006,0.907,1.465,1.099,1.953
-0.030,0.074,0.469,1.648,1.953,2.136
-0.005,-0.002,0.861,1.587,1.343,2.502
0.187,-0.063,1.090,1.343,1.099,3.113
-0.009,-0.075,1.163,0.732,0.000,3.174
-0.013,-0.078,1.063,1.160,2.136,3.235
-0.059,0.019,0.582,0.671,0.427,2.930
0.015,0.012,0.908,1.709,2.136,2.136
0.117,-0.048,1.075,1.038,1.282,1.770
0.010,-0.055,1.084,0.732,0.549,1.587
-0.076,-0.030,0.864,1.587,1.892,1.709
0.019,-0.007,0.793,1.709,1.404,1.953
0.115,-0.037,1.011,1.160,2.014,1.892
0.002,-0.091,1.187,0.854,0.854,2.014
0.030,-0.055,0.977,1.404,0.793,1.892
-0.045,-0.034,0.996,1.343,1.587,1.648
-0.021,-0.040,0.886,1.038,1.282,1.709
0.092,-0.017,0.932,1.099,1.343,2.014
0.036,-0.105,1.203,0.916,0.305,2.563
-0.010,-0.082,1.147,0.793,1.038,2.869
-0.069,0.041,0.581,0.549,1.404,2.502
-0.022,0.028,0.737,1.343,2.563,1.526
0.159,-0.041,0.969,0.916,0.732,1.587
0.016,-0.088,1.308,0.854,-0.488,1.892
-0.057,-0.087,1.037,1.404,2.014,2.197
-0.090,0.030,0.585,0.671,0.793,1.953
0.075,-0.005,0.927,1.038,2.380,1.221
0.074,-0.064,1.110,0.793,0.427,1.160
0.049,-0.007,0.969,0.916,0.977,0.916
-0.134,-0.025,0.868,1.038,1.953,0.793
0.123,-0.066,1.006,0.916,1.770,0.793
0.035,-0.042,1.158,0.793,0.671,1.160
-0.012,-0.006,0.835,0.427,1.038,1.282
0.009,-0.016,0.792,1.343,1.648,1.099
0.058,-0.044,1.088,1.648,1.160,1.343
0.063,-0.102,1.236,1.465,0.854,1.831
0.039,-0.067,1.078,1.404,1.038,2.197
-0.030,0.016,0.748,1.404,0.610,2.319
-0.047,0.012,0.746,1.526,1.038,2.258
0.112,-0.035,0.970,1.282,1.160,2.075
-0.016,-0.071,1.138,0.793,0.793,1.831
0.039,-0.058,0.972,1.099,1.526,1.770
-0.055,-0.033,0.966,1.404,1.160,1.831
0.041,-0.045,0.990,0.977,1.587,1.770
0.039,-0.025,0.910,0.732,1.221,1.526
0.007,-0.021,0.898,0.732,1.099,1.404
0.038,-0.009,0.865,0.854,1.099,1.465
0.067,-0.026,0.943,0.366,1.770,1.221
0.109,-0.007,0.982,0.183,0.671,1.343
-0.091,-0.006,0.787,0.793,0.366,2.014
0.156,-0.022,0.957,1.160,1.587,2.380
0.007,-0.131,1.330,0.305,0.854,1.587
-0.006,-0.015,0.908,1.099,1.648,0.916
-0.058,0.047,0.483,1.953,1.221,1.038
0.052,-0.002,0.913,2.197,1.709,1.648
0.182,-0.088,1.154,1.770,0.671,2.258
0.094,-0.099,1.279,1.038,0.671,2.319
-0.012,-0.125,1.192,1.526,1.648,2.075
-0.036,0.031,0.611,1.038,0.732,1.709
0.041,-0.022,0.872,1.770,1.953,1.526
0.160,-0.066,1.089,1.099,0.061,2.075
-0.040,-0.037,1.098,0.305,0.183,2.380
-0.026,-0.046,0.917,0.549,2.197,2.563
-0.066,-0.006,0.787,0.671,0.977,2.014
0.058,-0.002,0.967,1.099,2.197,1.221
0.037,-0.026,0.935,1.099,1.160,0.977
0.087,-0.033,0.937,1.221,1.770,1.221
0.012,-0.052,1.076,1.221,0.610,2.136
-0.089,-0.017,0.872,1.404,0.916,2.808
-0.005,-0.013,0.899,1.831,1.648,2.625
0.072,-0.095,1.157,1.221,1.099,2.075
0.066,-0.100,1.234,1.526,1.038,2.014
-0.029,0.031,0.586,1.404,0.732,1.892
-0.040,0.028,0.723,1.892,2.502,1.709
0.149,-0.056,0.948,0.916,0.732,2.258
0.100,-0.101,1.407,1.160,0.549,2.197
-0.034,-0.108,1.069,1.770,1.587,2.563
-0.038,0.047,0.634,1.831,1.099,2.197
0.020,-0.006,0.840,2.197,3.052,1.526
0.160,-0.048,1.064,0.854,0.061,1.770
-0.034,-0.065,1.180,0.610,0.732,1.953
-0.032,-0.047,0.926,0.488,2.075,2.258
0.025,0.011,0.745,0.854,1.038,1.709
-0.050,-0.036,0.958,1.343,1.526,1.221
0.101,-0.066,1.085,1.221,1.404,1.404
0.029,-0.046,1.072,1.343,0.671,1.648
0.008,0.000,0.821,1.038,1.160,1.892
0.020,-0.018,0.833,0.977,1.282,2.136
0.120,-0.039,1.111,1.465,1.282,1.892
-0.039,-0.057,1.063,0.977,1.038,1.648
-0.045,-0.023,0.813,1.404,1.404,1.587
0.080,0.031,0.747,1.648,1.648,1.892
-0.030,0.003,0.797,1.343,0.916,2.136
0.047,-0.029,0.964,1.221,1.099,2.258
0.029,-0.046,1.090,0.732,0.610,2.197
-0.053,-0.050,1.072,1.160,1.343,1.953
0.125,-0.053,0.966,0.977,1.343,1.831
-0.015,-0.098,1.184,1.343,0.610,1.526
-0.016,0.004,0.785,0.488,1.587,1.892
-0.052,0.015,0.645,0.671,1.831,1.709
-0.021,-0.017,0.899,0.916,1.404,1.221
0.159,-0.089,1.256,0.305,0.916,1.160
0.044,-0.055,1.204,0.305,0.977,1.343
-0.056,0.013,0.726,0.122,0.610,1.587
-0.001,0.004,0.803,0.977,1.953,2.014
-0.078,-0.006,0.924,0.854,0.610,2.136
0.068,-0.070,1.151,1.282,1.404,2.258
0.086,-0.074,1.191,1.282,1.038,2.319
-0.010,-0.015,0.907,1.282,0.488,2.319
-0.034,0.017,0.698,1.831,1.526,2.136
-0.002,-0.023,0.908,1.526,0.732,2.197
0.071,-0.092,1.158,1.343,1.282,2.075
0.003,-0.034,1.034,1.221,1.221,1.831
0.005,-0.010,0.854,1.404,1.587,1.587
0.060,-0.033,0.833,1.709,1.526,1.648
-0.014,-0.046,1.006,1.587,0.916,1.587
0.013,-0.052,0.965,1.831,1.404,1.526
0.017,-0.007,0.919,1.404,1.526,1.770
-0.006,-0.024,0.855,0.977,1.526,2.136
0.011,-0.054,1.060,1.099,1.221,2.869
-0.005,-0.007,0.825,1.160,1.038,2.502
-0.005,-0.008,0.895,1.099,1.404,2.380
0.053,-0.011,0.846,1.282,0.977,2.502
-0.006,-0.026,0.865,1.709,0.732,2.808
0.087,-0.023,1.049,1.953,0.977,2.747
-0.025,-0.089,1.075,0.916,0.732,2.686
-0.028,-0.048,1.031,1.465,1.465,2.197
0.013,0.011,0.775,1.648,1.221,1.526
0.035,-0.007,0.838,1.221,1.343,1.526
0.003,-0.042,1.075,1.465,1.099,1.526
0.015,-0.104,1.143,1.221,1.282,1.465
0.020,-0.041,1.016,1.221,1.465,1.587
-0.001,-0.009,0.822,1.465,0.977,1.404
0.017,-0.019,0.886,1.404,1.343,1.648
-0.005,-0.044,1.051,1.282,1.160,1.831
0.077,-0.104,1.179,0.793,1.465,1.404
0.001,-0.011,0.862,1.038,0.732,1.343
-0.010,0.010,0.757,1.343,1.587,1.587
-0.060,-0.038,1.051,1.099,0.916,1.831
0.057,-0.084,1.069,0.610,1.282,1.892
0.062,-0.102,1.337,1.770,0.916,1.770
-0.065,0.009,0.810,0.366,0.305,1.831
-0.095,0.055,0.583,1.404,2.319,1.648
-0.065,0.033,0.547,1.465,1.709,1.404
0.181,-0.066,1.204,1.648,1.709,1.099
0.093,-0.071,1.209,1.099,0.183,1.038
-0.081,-0.012,0.866,-0.549,1.160,1.892
-0.015,-0.025,0.892,1.221,1.587,2.563
0.037,0.041,0.775,2.136,1.038,1.831
-0.022,0.000,0.801,1.648,1.587,1.404
0.146,-0.040,1.036,0.977,1.282,1.892
0.074,-0.138,1.358,1.404,0.671,2.258
0.024,-0.083,1.079,1.221,1.587,2.136
-0.044,0.024,0.635,1.160,0.916,1.770
0.026,-0.003,0.848,2.319,2.136,1.770
0.121,-0.062,1.052,0.488,0.305,2.197
-0.041,-0.037,1.054,-0.061,0.549,1.953
-0.058,-0.046,0.878,1.526,1.953,1.404
0.019,-0.001,0.823,1.770,1.221,0.793
0.089,-0.004,0.958,0.488,1.831,0.916
0.049,-0.021,0.948,0.549,0.671,1.648
0.035,-0.041,0.945,1.465,1.404,1.404
0.099,0.001,0.966,1.160,1.221,1.282
-0.048,-0.005,0.766,0.732,0.732,2.014
0.112,-0.016,0.940,1.526,1.465,2.747
0.090,-0.153,1.400,1.465,0.671,2.869
0.123,-0.166,1.312,1.770,1.953,2.441
-0.086,0.065,0.677,1.465,0.610,2.319
-0.055,-0.001,0.679,2.136,3.357,2.319
0.188,-0.040,1.074,-0.549,0.000,3.113
-0.019,-0.104,1.279,0.427,0.366,3.174
-0.052,-0.074,0.987,2.197,1.587,2.625
-0.055,0.043,0.633,1.648,1.221,1.404
0.039,0.015,0.878,0.916,2.319,0.854
0.093,-0.071,1.082,1.038,0.732,1.038
0.011,-0.024,0.989,1.282,1.343,1.526
-0.036,-0.047,0.897,1.343,1.160,2.380
0.046,-0.114,1.124,1.160,1.099,2.625
